sentence_id,ko_source,target_sentence,terms_used,known_term,known_term_matched,category,related_category,identifier_survival_rate,identifier_order_preserved_rate,restore_success_rate,fallback_used,lost_terms,max_suspicion_score,flagged_terms
KO-FIN-00107,개방형 투자신탁에 가입하기 전에 어떤 점을 확인해야 하나요?,Apa saja yang perlu diperiksa sebelum mendaftar ke Reksa Dana Terbuka?,개방형 투자신탁,개방형 투자신탁,True,펀드·신탁,자산운용·투자,1.0,1.0,1.0,0,,40,개방형 투자신탁
KO-FIN-00111,개별결제 과정에서 문제가 발생한 것 같습니다.,Tampaknya terjadi masalah dalam proses Pembayaran per transaksi.,개별결제,개별결제,True,지급결제·청산,,1.0,1.0,1.0,0,,40,개별결제
KO-FIN-00114,개별경쟁매매와 관련된 시장 정보를 확인하고 싶습니다.,Saya ingin memeriksa informasi pasar terkait Transaksi Lelang Kompetitif Individual.,개별경쟁매매,개별경쟁매매,True,금융시장·거래,,1.0,1.0,1.0,0,,20,개별경쟁매매
KO-FIN-00117,개시증거금이 무엇인지 쉽게 설명해 주세요.,Tolong jelaskan secara sederhana apa itu Setoran Awal.,개시증거금,개시증거금,True,파생상품,,1.0,1.0,1.0,0,,40,개시증거금
KO-FIN-00121,거래량비율이 무엇을 의미하나요?,Apa arti Rasio Volume Perdagangan?,거래량비율,거래량비율,True,금융시장·거래,,1.0,1.0,1.0,0,,0,
KO-FIN-00125,거래량회전율이 무엇을 의미하나요?,Apa arti Rasio Perputaran Volume Perdagangan?,거래량회전율,거래량회전율,True,금융시장·거래,,1.0,1.0,1.0,0,,0,
KO-FIN-00129,거래성립률이 무엇을 의미하나요?,Apa arti Tingkat keberhasilan transaksi?,거래성립률,거래성립률,True,금융시장·거래,,1.0,1.0,1.0,0,,0,
KO-FIN-00133,거래소 시장이 무엇을 의미하나요?,Apa arti Pasar bursa?,거래소 시장,거래소 시장,True,금융시장·거래,,1.0,1.0,1.0,0,,0,
KO-FIN-00137,거래소 회원이 무엇을 의미하나요?,Apa arti Anggota bursa?,거래소 회원,거래소 회원,True,금융시장·거래,,1.0,1.0,1.0,0,,0,
KO-FIN-00142,거래취소와 관련된 시장 정보를 확인하고 싶습니다.,Saya ingin memeriksa informasi pasar terkait Pembatalan Transaksi.,거래취소,거래취소,True,금융시장·거래,지급결제·청산,1.0,1.0,1.0,0,,0,
KO-FIN-00146,건설이자와 관련된 정보를 확인하고 싶습니다.,Saya ingin memeriksa informasi terkait Bunga pinjaman konstruksi.,건설이자,건설이자,True,주식,,1.0,1.0,1.0,0,,20,건설이자
KO-FIN-00149,겐사끼시장이 무엇을 의미하나요?,Apa arti Pasar Gensaki?,겐사끼시장,겐사끼시장,True,금융시장·거래,,1.0,1.0,1.0,0,,0,
KO-FIN-00154,격탁매매와 관련된 시장 정보를 확인하고 싶습니다.,Saya ingin memeriksa informasi pasar terkait Transaksi dengan harga tetap.,격탁매매,격탁매매,True,금융시장·거래,,1.0,1.0,1.0,0,,40,격탁매매
KO-FIN-00157,견양증권이 무엇인지 설명해 주세요.,Tolong jelaskan apa itu Gyeonyang Securities.,견양증권,견양증권,True,증권·예탁,,1.0,1.0,1.0,0,,0,
KO-FIN-00162,결산을 통해 어떤 정보를 확인할 수 있나요?,Informasi apa saja yang dapat saya periksa melalui Laporan Keuangan?,결산,결산,True,회계·재무,,1.0,1.0,1.0,0,,70,결산
KO-FIN-00164,결산은 기준 시점과 작성 기준을 함께 확인해야 합니다.,Laporan Keuangan harus diperiksa dengan memperhatikan titik waktu acuan dan kriteria penulisan.,결산,결산,True,회계·재무,,1.0,1.0,1.0,0,,70,결산
KO-FIN-00168,결산보고서는 기준 시점과 작성 기준을 함께 확인해야 합니다.,Laporan Keuangan harus diperiksa dengan memperhatikan titik waktu acuan dan kriteria penulisan.,결산보고서,결산보고서,True,회계·재무,,1.0,1.0,1.0,0,,0,
KO-FIN-00169,결제기구가 무엇인지 설명해 주세요.,Tolong jelaskan apa itu Lembaga Pembayaran.,결제기구,결제기구,True,지급결제·청산,증권·예탁 / 금융시장·거래,1.0,1.0,1.0,0,,0,
KO-FIN-00173,결제기금이 무엇인지 설명해 주세요.,Tolong jelaskan apa itu Dana Pembayaran.,결제기금,결제기금,True,지급결제·청산,,1.0,1.0,1.0,0,,0,
KO-FIN-00177,결제대금주선제도가 무엇인지 설명해 주세요.,Tolong jelaskan apa itu Sistem Penyediaan Dana Pembayaran.,결제대금주선제도,결제대금주선제도,True,지급결제·청산,금융기관·은행 / 증권·예탁,1.0,1.0,1.0,0,,20,결제대금주선제도
KO-FIN-00181,결제대용증이 무엇인지 설명해 주세요.,Tolong jelaskan apa itu Surat Pengganti Pembayaran.,결제대용증,결제대용증,True,지급결제·청산,증권·예탁,1.0,1.0,1.0,0,,0,
KO-FIN-00185,결제리스크 관리제도가 무엇인지 설명해 주세요.,Tolong jelaskan apa itu Sistem Pengelolaan Risiko Pembayaran.,결제리스크 관리제도,결제리스크 관리제도,True,지급결제·청산,신용·리스크 / 금융기관·은행,1.0,1.0,1.0,0,,20,결제리스크 관리제도
KO-FIN-00191,결제불이행거래 과정에서 문제가 발생한 것 같습니다.,Tampaknya terjadi masalah pada proses Transaksi yang Tidak Dibayar.,결제불이행거래,결제불이행거래,True,지급결제·청산,금융시장·거래,1.0,1.0,1.0,0,,20,결제불이행거래
KO-FIN-00193,결제순서조작이 무엇인지 설명해 주세요.,Tolong jelaskan apa itu Manipulasi urutan pembayaran.,결제순서조작,결제순서조작,True,지급결제·청산,,1.0,1.0,1.0,0,,0,
KO-FIN-00197,결제시한이 무엇인지 설명해 주세요.,Tolong jelaskan apa itu Batas waktu pembayaran.,결제시한,결제시한,True,지급결제·청산,,1.0,1.0,1.0,0,,40,결제시한
KO-FIN-00205,결제위험의 비대칭성이 무엇인지 설명해 주세요.,Tolong jelaskan apa itu Asimetri Risiko Pembayaran.,결제위험의 비대칭성,결제위험의 비대칭성,True,지급결제·청산,신용·리스크 / 금융시장·거래,1.0,1.0,1.0,0,,0,
KO-FIN-00209,결제은행제도가 무엇인지 설명해 주세요.,Tolong jelaskan apa itu Sistem Bank Penyelenggara Pembayaran.,결제은행제도,결제은행제도,True,지급결제·청산,금융기관·은행,1.0,1.0,1.0,0,,20,결제은행제도
KO-FIN-00213,결제일이 무엇인지 설명해 주세요.,Tolong jelaskan apa itu Tanggal pembayaran.,결제일,결제일,True,지급결제·청산,,1.0,1.0,1.0,0,,0,
KO-FIN-00217,결제적체현상이 무엇인지 설명해 주세요.,Tolong jelaskan apa itu Fenomena penumpukan pembayaran.,결제적체현상,결제적체현상,True,지급결제·청산,,1.0,1.0,1.0,0,,20,결제적체현상
KO-FIN-00221,결제전 예납이 무엇을 의미하나요?,Apa arti Pembayaran di muka sebelum transaksi?,결제전 예납,결제전 예납,True,금융시장·거래,지급결제·청산,1.0,1.0,1.0,0,,40,결제전 예납
KO-FIN-00225,결제후 업무처리가 무엇인지 설명해 주세요.,Tolong jelaskan apa itu Proses setelah pembayaran.,결제후 업무처리,결제후 업무처리,True,지급결제·청산,,1.0,1.0,1.0,0,,20,결제후 업무처리
KO-FIN-00234,겸업주의에서 이용할 수 있는 금융업무는 무엇인가요?,Layanan keuangan apa saja yang tersedia di Prinsip Kegiatansampingan?,겸업주의,겸업주의,True,금융기관·은행,,1.0,1.0,1.0,0,,40,겸업주의
KO-FIN-00238,경개의 조건과 수익 구조를 확인하고 싶습니다.,Saya ingin mengetahui syarat dan struktur keuntungan dari Pemandangan.,경개,경개,True,채권,증권·예탁 / 법률·계약 / 금융시장·거래,1.0,1.0,1.0,0,,30,경개
KO-FIN-00241,경개적 차감이 무엇인지 설명해 주세요.,Tolong jelaskan apa itu Pengurangan berdasarkan kondisi.,경개적 차감,경개적 차감,True,채권,,1.0,1.0,1.0,0,,40,경개적 차감
KO-FIN-00248,경과이자를 확인할 때 시장 상황과 거래 조건을 함께 살펴보세요.,"Saat memeriksa bunga tertunda, perhatikan juga kondisi pasar dan ketentuan perdagangan.",경과이자,경과이자,True,금융시장·거래,,1.0,1.0,1.0,0,,40,경과이자
KO-FIN-00251,최근 경기종합지수의 변화를 확인하고 싶습니다.,Saya ingin melihat perubahan terbaru pada Indeks Komposit Gyeonggi.,경기종합지수,경기종합지수,True,경제·거시금융,,1.0,1.0,1.0,0,,20,경기종합지수
KO-FIN-00255,최근 경상수지의 변화를 확인하고 싶습니다.,Saya ingin melihat perubahan terbaru pada Neraca Transaksi Berjalan.,경상수지,경상수지,True,경제·거시금융,,1.0,1.0,1.0,0,,50,경상수지
KO-FIN-00258,경쟁매매와 관련된 시장 정보를 확인하고 싶습니다.,Saya ingin memeriksa informasi pasar terkait Penjualan Kompetitif.,경쟁매매,경쟁매매,True,금융시장·거래,,1.0,1.0,1.0,0,,0,
KO-FIN-00263,최근 경제통합의 변화를 확인하고 싶습니다.,Saya ingin melihat perubahan terbaru pada Integrasi ekonomi.,경제통합,경제통합,True,경제·거시금융,,1.0,1.0,1.0,0,,0,
KO-FIN-00264,경제통합은 다른 경제지표와 함께 해석하는 것이 좋습니다.,Integrasi ekonomi sebaiknya ditafsirkan bersama dengan indikator ekonomi lainnya.,경제통합,경제통합,True,경제·거시금융,,1.0,1.0,1.0,0,,0,
KO-FIN-00267,최근 경제협력개발기구의 변화를 확인하고 싶습니다.,Saya ingin melihat perubahan terbaru pada Organisasi untuk Kerja Sama dan Pembangunan Ekonomi.,경제협력개발기구,경제협력개발기구,True,경제·거시금융,,1.0,1.0,1.0,0,,0,
KO-FIN-00272,계약의 적용 여부는 계약 내용과 관련 법령을 확인해야 합니다.,"Untuk mengetahui apakah Kontrak berlaku, perlu memeriksa isi Kontrak serta peraturan perundang-undangan yang terkait.",계약;계약,계약,True,법률·계약,,1.0,1.0,1.0,0,,30,계약;계약
KO-FIN-00275,계약형투자신탁에 가입하기 전에 어떤 점을 확인해야 하나요?,Apa saja yang perlu diperiksa sebelum mendaftar ke Reksa Dana Berbasis Kontrak?,계약형투자신탁,계약형투자신탁,True,펀드·신탁,자산운용·투자 / 법률·계약,1.0,1.0,1.0,0,,40,계약형투자신탁
KO-FIN-00279,계절주와 관련해 투자 전에 확인해야 할 사항이 있나요?,Apakah ada hal-hal yang perlu diperiksa sebelum berinvestasi terkait Minuman musiman?,계절주,계절주,True,주식,,1.0,1.0,1.0,0,,20,계절주
KO-FIN-00282,계좌대체 처리 절차를 확인하고 싶습니다.,Saya ingin mengetahui prosedur penanganan Penggantian Rekening.,계좌대체,계좌대체,True,증권·예탁,,1.0,1.0,1.0,0,,40,계좌대체
KO-FIN-00285,계좌설정이 무엇인지 설명해 주세요.,Tolong jelaskan apa itu Pengaturan Rekening.,계좌설정,계좌설정,True,증권·예탁,,1.0,1.0,1.0,0,,0,
KO-FIN-00290,고객계좌부 처리 절차를 확인하고 싶습니다.,Saya ingin mengetahui prosedur penanganan Buku Rekening Nasabah.,고객계좌부,고객계좌부,True,증권·예탁,,1.0,1.0,1.0,0,,0,
KO-FIN-00294,고객계좌자동이전서비스 처리 절차를 확인하고 싶습니다.,Saya ingin mengetahui prosedur penanganan Layanan Pemindahan Otomatis Rekening Nasabah.,고객계좌자동이전서비스,고객계좌자동이전서비스,True,증권·예탁,,1.0,1.0,1.0,0,,0,
KO-FIN-00298,고객예탁금 이용료 처리 절차를 확인하고 싶습니다.,Saya ingin mengetahui prosedur penanganan Biaya Penggunaan Dana Simpanan Nasabah.,고객예탁금 이용료,고객예탁금 이용료,True,증권·예탁,,1.0,1.0,1.0,0,,20,고객예탁금 이용료
KO-FIN-00301,고객예탁분이 무엇인지 설명해 주세요.,Tolong jelaskan apa itu Dana yang disimpan oleh nasabah.,고객예탁분,고객예탁분,True,증권·예탁,,1.0,1.0,1.0,0,,40,고객예탁분
KO-FIN-00305,고객예탁증권이 무엇인지 설명해 주세요.,Tolong jelaskan apa itu Surat Berharga yang Disimpan atas Nama Nasabah.,고객예탁증권,고객예탁증권,True,증권·예탁,,1.0,1.0,1.0,0,,50,고객예탁증권
KO-FIN-00310,고오든 모형은 금융상품을 분석할 때 어떻게 사용되나요?,Bagaimana Model Gordon digunakan dalam menganalisis produk keuangan?,고오든 모형,고오든 모형,True,금융공학·분석,,1.0,1.0,1.0,0,,0,
KO-FIN-00312,고오든 모형의 결과는 사용한 가정과 시장 데이터에 따라 달라질 수 있습니다.,Hasil Model Gordon dapat bervariasi tergantung pada asumsi dan data pasar yang digunakan.,고오든 모형,고오든 모형,True,금융공학·분석,,1.0,1.0,1.0,0,,0,
KO-FIN-00315,고정형 투자신탁에 가입하기 전에 어떤 점을 확인해야 하나요?,Apa saja yang perlu diperiksa sebelum mendaftar ke Reksa Dana Investasi Tetap?,고정형 투자신탁,고정형 투자신탁,True,펀드·신탁,자산운용·투자,1.0,1.0,1.0,0,,40,고정형 투자신탁
KO-FIN-00317,고정환율제도에 대해 자세히 알려주세요.,Tolong jelaskan lebih lanjut tentang Sistem Nilai Tukar Tetap.,고정환율제도,고정환율제도,True,해외송금·외환,,1.0,1.0,1.0,0,,0,
KO-FIN-00323,골든 크로스와 관련해 투자 전에 확인해야 할 사항이 있나요?,Apakah ada hal-hal yang perlu diperiksa sebelum berinvestasi terkait Golden Cross?,골든 크로스,골든 크로스,True,주식,,1.0,1.0,1.0,0,,0,
KO-FIN-00326,공개/발성호가와 관련된 시장 정보를 확인하고 싶습니다.,Saya ingin memeriksa informasi pasar terkait Dipublikasikan oleh/Balsung Ho-go.,공개/발성호가,공개/발성호가,True,금융시장·거래,,1.0,1.0,1.0,0,,20,공개/발성호가
KO-FIN-00330,공개매수와 관련된 시장 정보를 확인하고 싶습니다.,Saya ingin memeriksa informasi pasar terkait Penawaran Umum untuk Membeli Saham.,공개매수,공개매수,True,금융시장·거래,금융법규·감독,1.0,1.0,1.0,0,,40,공개매수
KO-FIN-00334,공개매수설명서와 관련된 시장 정보를 확인하고 싶습니다.,Saya ingin memeriksa informasi pasar yang berkaitan dengan Prospektus Penawaran Umum.,공개매수설명서,공개매수설명서,True,금융시장·거래,,1.0,1.0,1.0,0,,20,공개매수설명서
KO-FIN-00338,공개매수신고서와 관련된 시장 정보를 확인하고 싶습니다.,Saya ingin memeriksa informasi pasar terkait Laporan Penawaran Umum.,공개매수신고서,공개매수신고서,True,금융시장·거래,증권·예탁,1.0,1.0,1.0,0,,20,공개매수신고서
KO-FIN-00341,공개법인이 무엇을 의미하나요?,Apa arti Badan Hukum Publik?,공개법인,공개법인,True,금융시장·거래,자산운용·투자 / 증권·예탁,1.0,1.0,1.0,0,,0,
KO-FIN-00345,공개시장조작이 무엇을 의미하나요?,Apa arti Operasi Pasar Terbuka?,공개시장조작,공개시장조작,True,금융시장·거래,금융기관·은행 / 증권·예탁,1.0,1.0,1.0,0,,40,공개시장조작
KO-FIN-00351,공기업과 관련된 투자 정보를 확인하고 싶습니다.,Saya ingin memeriksa informasi investasi terkait Perusahaan milik negara.,공기업,공기업,True,자산운용·투자,,1.0,1.0,1.0,0,,40,공기업
KO-FIN-00354,공동간사회사 처리 절차를 확인하고 싶습니다.,Saya ingin mengetahui prosedur penanganan Perusahaan Penyelenggara Bersama.,공동간사회사,공동간사회사,True,증권·예탁,기업금융·자본조달,1.0,1.0,1.0,0,,0,
KO-FIN-00360,공동대리의 적용 여부는 계약 내용과 관련 법령을 확인해야 합니다.,"Untuk mengetahui apakah Wakil Bersama berlaku, Anda harus memeriksa isi Kontrak dan peraturan perundang-undangan yang terkait.",공동대리;계약,공동대리,True,법률·계약,,1.0,1.0,1.0,0,,30,계약
KO-FIN-00361,공동지배인이 금융거래에 어떻게 적용되나요?,Bagaimana Pengelola Bersama diterapkan dalam transaksi keuangan ini?,공동지배인,공동지배인,True,금융법규·감독,,1.0,1.0,1.0,0,,20,공동지배인
KO-FIN-00363,공동지배인 때문에 추가로 확인해야 할 사항이 있나요?,Apakah ada hal lain yang perlu diperiksa terkait Pengelola Bersama?,공동지배인,공동지배인,True,금융법규·감독,,1.0,1.0,1.0,0,,20,공동지배인
KO-FIN-00366,공매도와 관련된 시장 정보를 확인하고 싶습니다.,Saya ingin memeriksa informasi pasar terkait Penjualan kosong.,공매도,공매도,True,금융시장·거래,주식,1.0,1.0,1.0,0,,40,공매도
KO-FIN-00370,공매수와 관련된 시장 정보를 확인하고 싶습니다.,Saya ingin memeriksa informasi pasar terkait Pembelian terbuka.,공매수,공매수,True,금융시장·거래,,1.0,1.0,1.0,0,,40,공매수
KO-FIN-00376,공모의 세부 조건과 절차는 거래 유형에 따라 달라질 수 있습니다.,Ketentuan dan prosedur terperinci mengenai Pengumuman dapat berbeda-beda tergantung pada jenis transaksinya.,공모,공모,True,기업금융·자본조달,증권·예탁 / 자산운용·투자 / 금융법규·감독,1.0,1.0,1.0,0,,70,공모
KO-FIN-00380,공모부대서비스회사의 세부 조건과 절차는 거래 유형에 따라 달라질 수 있습니다.,Ketentuan dan prosedur terperinci mengenai Perusahaan Penyedia Layanan untuk Unit Militer dapat berbeda-beda tergantung pada jenis transaksinya.,공모부대서비스회사,공모부대서비스회사,True,기업금융·자본조달,,1.0,1.0,1.0,0,,20,공모부대서비스회사
KO-FIN-00382,공모증자와 관련된 정보를 확인하고 싶습니다.,Saya ingin memeriksa informasi terkait Penawaran Umum Saham Baru.,공모증자,공모증자,True,주식,기업금융·자본조달 / 증권·예탁,1.0,1.0,1.0,0,,40,공모증자
KO-FIN-00388,공모채의 세부 조건과 절차는 거래 유형에 따라 달라질 수 있습니다.,Ketentuan dan prosedur terperinci mengenai Obligasi Penawaran Umum dapat berbeda-beda tergantung pada jenis transaksinya.,공모채,공모채,True,기업금융·자본조달,채권,1.0,1.0,1.0,0,,40,공모채
KO-FIN-00389,공사채등록법이 무엇인지 설명해 주세요.,Tolong jelaskan apa itu Undang-Undang Pendaftaran Obligasi Perusahaan.,공사채등록법,공사채등록법,True,채권,,1.0,1.0,1.0,0,,0,
KO-FIN-00395,공사채형투자신탁에 가입하기 전에 어떤 점을 확인해야 하나요?,Apa saja yang perlu diperiksa sebelum mendaftar ke Reksa Dana Obligasi Perusahaan?,공사채형투자신탁,공사채형투자신탁,True,펀드·신탁,채권 / 자산운용·투자,1.0,1.0,1.0,0,,40,공사채형투자신탁
KO-FIN-00399,공시 때문에 추가로 확인해야 할 사항이 있나요?,Apakah ada hal lain yang perlu diperiksa terkait Pengumuman?,공시,공시,True,금융법규·감독,증권·예탁 / 자산운용·투자 / 법률·계약,1.0,1.0,1.0,0,,70,공시
KO-FIN-00400,공시의 적용 범위는 관련 법령과 규정에 따라 달라질 수 있습니다.,Ruang lingkup penerapan Pengumuman dapat bervariasi sesuai dengan undang-undang dan peraturan yang berlaku.,공시,공시,True,금융법규·감독,증권·예탁 / 자산운용·투자 / 법률·계약,1.0,1.0,1.0,0,,70,공시
KO-FIN-00404,공시최고의 적용 여부는 계약 내용과 관련 법령을 확인해야 합니다.,"Untuk mengetahui apakah Pengumuman Tertinggi berlaku, perlu memeriksa isi Kontrak dan peraturan perundang-undangan yang terkait.",공시최고;계약,공시최고,True,법률·계약,금융법규·감독,1.0,1.0,1.0,0,,30,공시최고;계약
KO-FIN-00405,공신의 원칙이 무엇인지 설명해 주세요.,Tolong jelaskan apa itu Prinsip Penghargaan kepada Pahlawan.,공신의 원칙,공신의 원칙,True,증권·예탁,법률·계약,1.0,1.0,1.0,0,,20,공신의 원칙
KO-FIN-00409,공인중개인이 무엇을 의미하나요?,Apa arti Agen Properti Berlisensi?,공인중개인,공인중개인,True,금융시장·거래,,1.0,1.0,1.0,0,,40,공인중개인
KO-FIN-00413,공정거래법이 무엇을 의미하나요?,Apa arti Undang-Undang Persaingan Usaha yang Sehat?,공정거래법,공정거래법,True,금융시장·거래,,1.0,1.0,1.0,0,,40,공정거래법
KO-FIN-00418,공정게임모형은 금융상품을 분석할 때 어떻게 사용되나요?,Bagaimana Model Permainan yang Adil digunakan dalam menganalisis produk keuangan?,공정게임모형,공정게임모형,True,금융공학·분석,,1.0,1.0,1.0,0,,0,
KO-FIN-00420,공정게임모형의 결과는 사용한 가정과 시장 데이터에 따라 달라질 수 있습니다.,Hasil Model Permainan yang Adil dapat bervariasi tergantung pada asumsi dan data pasar yang digunakan.,공정게임모형,공정게임모형,True,금융공학·분석,,1.0,1.0,1.0,0,,0,
KO-FIN-00424,공정할인율과 관련된 세부 업무는 해당 기관의 안내를 확인해 주세요.,"Untuk detail tugas yang berkaitan dengan Tingkat diskon yang wajar, silakan periksa panduan dari lembaga terkait.",공정할인율,공정할인율,True,금융기관·은행,,1.0,1.0,1.0,0,,20,공정할인율
KO-FIN-00426,공채의 조건과 수익 구조를 확인하고 싶습니다.,Saya ingin mengetahui ketentuan dan struktur keuntungan dari Perekrutan Umum.,공채,공채,True,채권,,1.0,1.0,1.0,0,,70,공채
KO-FIN-00430,관계회사와 관련된 정보를 확인하고 싶습니다.,Saya ingin memeriksa informasi terkait Perusahaan afiliasi.,관계회사,관계회사,True,주식,,1.0,1.0,1.0,0,,20,관계회사
KO-FIN-00433,관리대상종목이 무엇을 의미하나요?,Apa arti Saham yang Dipantau?,관리대상종목,관리대상종목,True,금융시장·거래,주식,1.0,1.0,1.0,0,,40,관리대상종목
