sentence_id,ko_source,target_sentence,terms_used,known_term,known_term_matched,category,related_category,identifier_survival_rate,identifier_order_preserved_rate,restore_success_rate,fallback_used,lost_terms,max_suspicion_score,flagged_terms
KO-FIN-00066,간주 처리 절차를 확인하고 싶습니다.,Gusto kong suriin ang proseso ng pagproseso.,간주,간주,True,증권·예탁,,0.0,1.0,0.0,0,간주,70,간주
KO-FIN-00069,감리대상종목이 무엇을 의미하나요?,Ano ang ibig sabihin ng Ang mga species ng pandaraya?,감리대상종목,감리대상종목,True,금융시장·거래,,1.0,1.0,1.0,0,,40,감리대상종목
KO-FIN-00073,감자차익이 무엇인지 설명해 주세요.,Ipaliwanag kung ano ang Ang mga patatas na tsokolate.,감자차익,감자차익,True,주식,,1.0,1.0,1.0,0,,20,감자차익
KO-FIN-00077,감채기금이 무엇인지 설명해 주세요.,Ipaliwanag kung ano ang Ang mga utang sa utang.,감채기금,감채기금,True,채권,,1.0,1.0,1.0,0,,40,감채기금
KO-FIN-00081,감채기금부채권이 무엇인지 설명해 주세요.,Ipaliwanag kung ano ang Mga utang na may utang.,감채기금부채권,감채기금부채권,True,채권,,1.0,1.0,1.0,0,,20,감채기금부채권
KO-FIN-00085,강세장이 무엇을 의미하나요?,Ano ang ibig sabihin ng Kapamilya.?,강세장,강세장,True,금융시장·거래,,1.0,1.0,1.0,0,,40,강세장
KO-FIN-00090,강제매수와 관련된 시장 정보를 확인하고 싶습니다.,Gusto kong suriin ang impormasyon ng merkado na nauugnay sa Pinipilit na mangangalakal.,강제매수,강제매수,True,금융시장·거래,,1.0,1.0,1.0,0,,20,강제매수
KO-FIN-00095,개발신탁에 가입하기 전에 어떤 점을 확인해야 하나요?,Ano ang dapat mong suriin bago sumali sa Pag-aalaga sa pag-unlad?,개발신탁,개발신탁,True,펀드·신탁,,1.0,1.0,1.0,0,,40,개발신탁
KO-FIN-00098,개방식 담보사채의 조건과 수익 구조를 확인하고 싶습니다.,Gusto kong suriin ang mga kondisyon at istraktura ng kita ng Bukas na garantiya.,개방식 담보사채,개방식 담보사채,True,채권,,1.0,1.0,1.0,0,,20,개방식 담보사채
KO-FIN-00104,개방형 리포의 적용 여부는 계약 내용과 관련 법령을 확인해야 합니다.,Dapat mong suriin ang nilalaman ng Bukas na ulat at ang mga kaugnay na batas.,개방형 리포;계약,개방형 리포,True,법률·계약,,0.5,1.0,0.5,0,계약,30,개방형 리포;계약
KO-FIN-00107,개방형 투자신탁에 가입하기 전에 어떤 점을 확인해야 하나요?,Ano ang dapat mong suriin bago sumali sa Bukas na Pananampalataya sa Pamumuhunan?,개방형 투자신탁,개방형 투자신탁,True,펀드·신탁,자산운용·투자,1.0,1.0,1.0,0,,40,개방형 투자신탁
KO-FIN-00111,개별결제 과정에서 문제가 발생한 것 같습니다.,Mukhang may problema sa Mga indibidwal na solusyon.,개별결제,개별결제,True,지급결제·청산,,1.0,1.0,1.0,0,,0,
KO-FIN-00114,개별경쟁매매와 관련된 시장 정보를 확인하고 싶습니다.,Gusto kong suriin ang impormasyon ng merkado na nauugnay sa Pagbebenta ng indibidwal na paligsahan.,개별경쟁매매,개별경쟁매매,True,금융시장·거래,,1.0,1.0,1.0,0,,40,개별경쟁매매
KO-FIN-00117,개시증거금이 무엇인지 쉽게 설명해 주세요.,Ipaliwanag mo kung ano ang Ang pambungad na katibayan.,개시증거금,개시증거금,True,파생상품,,1.0,1.0,1.0,0,,20,개시증거금
KO-FIN-00121,거래량비율이 무엇을 의미하나요?,Ano ang ibig sabihin ng Mga rate ng kalakalan?,거래량비율,거래량비율,True,금융시장·거래,,1.0,1.0,1.0,0,,0,
KO-FIN-00125,거래량회전율이 무엇을 의미하나요?,Ano ang ibig sabihin ng Ang halaga ng kalakalan?,거래량회전율,거래량회전율,True,금융시장·거래,,1.0,1.0,1.0,0,,40,거래량회전율
KO-FIN-00129,거래성립률이 무엇을 의미하나요?,Ano ang ibig sabihin ng Ang pagiging matatag ng kalakalan?,거래성립률,거래성립률,True,금융시장·거래,,1.0,1.0,1.0,0,,40,거래성립률
KO-FIN-00133,거래소 시장이 무엇을 의미하나요?,Ano ang ibig sabihin ng Mga merkado ng palitan?,거래소 시장,거래소 시장,True,금융시장·거래,,1.0,1.0,1.0,0,,0,
KO-FIN-00137,거래소 회원이 무엇을 의미하나요?,Ano ang ibig sabihin ng Mga kasapi ng palitan?,거래소 회원,거래소 회원,True,금융시장·거래,,1.0,1.0,1.0,0,,20,거래소 회원
KO-FIN-00142,거래취소와 관련된 시장 정보를 확인하고 싶습니다.,Gusto kong suriin ang impormasyon ng merkado na nauugnay sa Mga lugar ng kalakalan..,거래취소,거래취소,True,금융시장·거래,지급결제·청산,1.0,1.0,1.0,0,,40,거래취소
KO-FIN-00146,건설이자와 관련된 정보를 확인하고 싶습니다.,Gusto kong suriin ang impormasyon tungkol sa Ang pagbuo at.,건설이자,건설이자,True,주식,,1.0,1.0,1.0,0,,40,건설이자
KO-FIN-00149,겐사끼시장이 무엇을 의미하나요?,Ano ang ibig sabihin ng Mercado ng Genes.?,겐사끼시장,겐사끼시장,True,금융시장·거래,,1.0,1.0,1.0,0,,20,겐사끼시장
KO-FIN-00154,격탁매매와 관련된 시장 정보를 확인하고 싶습니다.,Gusto kong suriin ang impormasyon ng merkado na nauugnay sa Pag-aabang ng table..,격탁매매,격탁매매,True,금융시장·거래,,1.0,1.0,1.0,0,,40,격탁매매
KO-FIN-00157,견양증권이 무엇인지 설명해 주세요.,Ipaliwanag kung ano ang Mga sertipiko ng suporta.,견양증권,견양증권,True,증권·예탁,,1.0,1.0,1.0,0,,40,견양증권
KO-FIN-00162,결산을 통해 어떤 정보를 확인할 수 있나요?,Anong impormasyon ang maaari mong suriin sa Ang pagputol?,결산,결산,True,회계·재무,,1.0,1.0,1.0,0,,70,결산
KO-FIN-00164,결산은 기준 시점과 작성 기준을 함께 확인해야 합니다.,Ang Ang pagputol ay dapat na i-verify kasama ang mga pamantayan ng oras at mga pamantayan ng pagsulat.,결산,결산,True,회계·재무,,1.0,1.0,1.0,0,,70,결산
KO-FIN-00168,결산보고서는 기준 시점과 작성 기준을 함께 확인해야 합니다.,Dapat mong suriin ang Mga ulat ng pagbabayad. kasama ang mga pamantayan ng oras at mga pamantayan ng pagsulat.,결산보고서,결산보고서,True,회계·재무,,1.0,1.0,1.0,0,,0,
KO-FIN-00169,결제기구가 무엇인지 설명해 주세요.,Ipaliwanag kung ano ang Mga aparato ng pagbabayad.,결제기구,결제기구,True,지급결제·청산,증권·예탁 / 금융시장·거래,1.0,1.0,1.0,0,,20,결제기구
KO-FIN-00173,결제기금이 무엇인지 설명해 주세요.,Ipaliwanag kung ano ang Mga pondo ng pagbabayad.,결제기금,결제기금,True,지급결제·청산,,1.0,1.0,1.0,0,,0,
KO-FIN-00177,결제대금주선제도가 무엇인지 설명해 주세요.,Ipaliwanag kung ano ang Ang sistema ng pagbabayad ng utang..,결제대금주선제도,결제대금주선제도,True,지급결제·청산,금융기관·은행 / 증권·예탁,1.0,1.0,1.0,0,,40,결제대금주선제도
KO-FIN-00181,결제대용증이 무엇인지 설명해 주세요.,Ipaliwanag kung ano ang Pagpapahintulot sa pagbabayad.,결제대용증,결제대용증,True,지급결제·청산,증권·예탁,1.0,1.0,1.0,0,,40,결제대용증
KO-FIN-00185,결제리스크 관리제도가 무엇인지 설명해 주세요.,Ipaliwanag kung ano ang Ang pagmamaneho ng panganib sa pagbabayad.,결제리스크 관리제도,결제리스크 관리제도,True,지급결제·청산,신용·리스크 / 금융기관·은행,1.0,1.0,1.0,0,,40,결제리스크 관리제도
KO-FIN-00191,결제불이행거래 과정에서 문제가 발생한 것 같습니다.,Mukhang may problema sa Ang pagbabayad ng utang..,결제불이행거래,결제불이행거래,True,지급결제·청산,금융시장·거래,1.0,1.0,1.0,0,,40,결제불이행거래
KO-FIN-00193,결제순서조작이 무엇인지 설명해 주세요.,Ipaliwanag kung ano ang Pag-aayos ng mga order ng pagtatapos.,결제순서조작,결제순서조작,True,지급결제·청산,,1.0,1.0,1.0,0,,40,결제순서조작
KO-FIN-00197,결제시한이 무엇인지 설명해 주세요.,Ipaliwanag kung ano ang Nakumpleto na.,결제시한,결제시한,True,지급결제·청산,,1.0,1.0,1.0,0,,60,결제시한
KO-FIN-00205,결제위험의 비대칭성이 무엇인지 설명해 주세요.,Ipaliwanag kung ano ang Ang hindi pagkakapareho ng panganib sa pagbabayad.,결제위험의 비대칭성,결제위험의 비대칭성,True,지급결제·청산,신용·리스크 / 금융시장·거래,1.0,1.0,1.0,0,,0,
KO-FIN-00209,결제은행제도가 무엇인지 설명해 주세요.,Ipaliwanag kung ano ang Ang sistema ng pagbabayad..,결제은행제도,결제은행제도,True,지급결제·청산,금융기관·은행,1.0,1.0,1.0,0,,20,결제은행제도
KO-FIN-00213,결제일이 무엇인지 설명해 주세요.,Ipaliwanag kung ano ang Araw ng pagtatapos.,결제일,결제일,True,지급결제·청산,,1.0,1.0,1.0,0,,40,결제일
KO-FIN-00217,결제적체현상이 무엇인지 설명해 주세요.,Ipaliwanag kung ano ang Ang pangwakas na bagay.,결제적체현상,결제적체현상,True,지급결제·청산,,1.0,1.0,1.0,0,,40,결제적체현상
KO-FIN-00221,결제전 예납이 무엇을 의미하나요?,Ano ang ibig sabihin ng Ang pagbabayad.?,결제전 예납,결제전 예납,True,금융시장·거래,지급결제·청산,1.0,1.0,1.0,0,,40,결제전 예납
KO-FIN-00225,결제후 업무처리가 무엇인지 설명해 주세요.,Ipaliwanag kung ano ang Pagpapatupad ng mga gawain pagkatapos ng pagbabayad.,결제후 업무처리,결제후 업무처리,True,지급결제·청산,,1.0,1.0,1.0,0,,60,결제후 업무처리
KO-FIN-00234,겸업주의에서 이용할 수 있는 금융업무는 무엇인가요?,Ano ang mga serbisyo sa pananalapi na magagamit sa Nagtatagumpay sa negosyo?,겸업주의,겸업주의,True,금융기관·은행,,1.0,1.0,1.0,0,,40,겸업주의
KO-FIN-00238,경개의 조건과 수익 구조를 확인하고 싶습니다.,Gusto kong suriin ang mga kondisyon at istraktura ng kita ng Ang buwaya..,경개,경개,True,채권,증권·예탁 / 법률·계약 / 금융시장·거래,1.0,1.0,1.0,0,,70,경개
KO-FIN-00241,경개적 차감이 무엇인지 설명해 주세요.,Ipaliwanag kung ano ang Ang pag-iipon ng pag-iipon.,경개적 차감,경개적 차감,True,채권,,1.0,1.0,1.0,0,,20,경개적 차감
KO-FIN-00248,경과이자를 확인할 때 시장 상황과 거래 조건을 함께 살펴보세요.,"Kapag sinusuri mo ang Ang mga pag-aaral at, suriin ang mga sitwasyon sa merkado at ang mga kondisyon ng kalakalan.",경과이자,경과이자,True,금융시장·거래,,1.0,1.0,1.0,0,,40,경과이자
KO-FIN-00251,최근 경기종합지수의 변화를 확인하고 싶습니다.,Gusto kong suriin ang mga kamakailang pagbabago sa Ang total ng mga laro.,경기종합지수,경기종합지수,True,경제·거시금융,,1.0,1.0,1.0,0,,40,경기종합지수
KO-FIN-00255,최근 경상수지의 변화를 확인하고 싶습니다.,Gusto kong suriin ang mga kamakailang pagbabago sa Ang pag-iingat..,경상수지,경상수지,True,경제·거시금융,,1.0,1.0,1.0,0,,40,경상수지
KO-FIN-00258,경쟁매매와 관련된 시장 정보를 확인하고 싶습니다.,Gusto kong suriin ang impormasyon ng merkado na nauugnay sa Pagbebenta ng kumpetisyon.,경쟁매매,경쟁매매,True,금융시장·거래,,1.0,1.0,1.0,0,,20,경쟁매매
KO-FIN-00263,최근 경제통합의 변화를 확인하고 싶습니다.,Gusto kong suriin ang mga kamakailang pagbabago sa Pang-ekonomiyang pagsasama.,경제통합,경제통합,True,경제·거시금융,,1.0,1.0,1.0,0,,0,
KO-FIN-00264,경제통합은 다른 경제지표와 함께 해석하는 것이 좋습니다.,Ang Pang-ekonomiyang pagsasama ay mas mahusay na ipaliwanag kasama ang iba pang mga tagapagpahiwatig ng ekonomiya.,경제통합,경제통합,True,경제·거시금융,,1.0,1.0,1.0,0,,0,
KO-FIN-00267,최근 경제협력개발기구의 변화를 확인하고 싶습니다.,Gusto kong suriin ang mga kamakailang pagbabago sa Organisasyon para sa Pang-ekonomiyang Pakikipagtulungan at Pag-unlad.,경제협력개발기구,경제협력개발기구,True,경제·거시금융,,1.0,1.0,1.0,0,,0,
KO-FIN-00272,계약의 적용 여부는 계약 내용과 관련 법령을 확인해야 합니다.,Dapat mong suriin ang nilalaman ng Mga kontrata at ang mga kaugnay na batas.,계약;계약,계약,True,법률·계약,,0.5,1.0,0.5,0,계약,30,계약;계약
KO-FIN-00275,계약형투자신탁에 가입하기 전에 어떤 점을 확인해야 하나요?,Ano ang dapat mong suriin bago sumali sa Mga kontrata sa pamumuhunan.?,계약형투자신탁,계약형투자신탁,True,펀드·신탁,자산운용·투자 / 법률·계약,1.0,1.0,1.0,0,,20,계약형투자신탁
KO-FIN-00279,계절주와 관련해 투자 전에 확인해야 할 사항이 있나요?,Mayroon bang mga bagay na dapat mong suriin bago mamuhunan tungkol sa Ang mga panahon?,계절주,계절주,True,주식,,1.0,1.0,1.0,0,,40,계절주
KO-FIN-00282,계좌대체 처리 절차를 확인하고 싶습니다.,Gusto kong suriin ang proseso ng pagproseso.,계좌대체,계좌대체,True,증권·예탁,,0.0,1.0,0.0,0,계좌대체,40,계좌대체
KO-FIN-00285,계좌설정이 무엇인지 설명해 주세요.,Ipaliwanag kung ano ang Pag-set up ng account.,계좌설정,계좌설정,True,증권·예탁,,1.0,1.0,1.0,0,,0,
KO-FIN-00290,고객계좌부 처리 절차를 확인하고 싶습니다.,Gusto kong suriin ang proseso ng pagproseso.,고객계좌부,고객계좌부,True,증권·예탁,,0.0,1.0,0.0,0,고객계좌부,0,
KO-FIN-00294,고객계좌자동이전서비스 처리 절차를 확인하고 싶습니다.,Gusto kong suriin ang proseso ng pagproseso.,고객계좌자동이전서비스,고객계좌자동이전서비스,True,증권·예탁,,0.0,1.0,0.0,0,고객계좌자동이전서비스,20,고객계좌자동이전서비스
KO-FIN-00298,고객예탁금 이용료 처리 절차를 확인하고 싶습니다.,Gusto kong suriin ang proseso ng pagproseso.,고객예탁금 이용료,고객예탁금 이용료,True,증권·예탁,,0.0,1.0,0.0,0,고객예탁금 이용료,0,
KO-FIN-00301,고객예탁분이 무엇인지 설명해 주세요.,Ipaliwanag kung ano ang Ang mga customer reservation..,고객예탁분,고객예탁분,True,증권·예탁,,1.0,1.0,1.0,0,,0,
KO-FIN-00305,고객예탁증권이 무엇인지 설명해 주세요.,Ipaliwanag kung ano ang Mga pasilidad ng customer..,고객예탁증권,고객예탁증권,True,증권·예탁,,1.0,1.0,1.0,0,,20,고객예탁증권
KO-FIN-00310,고오든 모형은 금융상품을 분석할 때 어떻게 사용되나요?,Paano ginagamit ang Ang modelo ng Gooden. kapag sinusuri ang mga produktong pinansyal?,고오든 모형,고오든 모형,True,금융공학·분석,,1.0,1.0,1.0,0,,20,고오든 모형
KO-FIN-00312,고오든 모형의 결과는 사용한 가정과 시장 데이터에 따라 달라질 수 있습니다.,Ang mga resulta ng Ang modelo ng Gooden. ay maaaring mag-iiba depende sa mga pinag-aasang data at merkado na ginamit.,고오든 모형,고오든 모형,True,금융공학·분석,,1.0,1.0,1.0,0,,20,고오든 모형
KO-FIN-00315,고정형 투자신탁에 가입하기 전에 어떤 점을 확인해야 하나요?,Ano ang dapat mong suriin bago sumali sa Pinakamataas na pananaligang katiwalaan?,고정형 투자신탁,고정형 투자신탁,True,펀드·신탁,자산운용·투자,1.0,1.0,1.0,0,,40,고정형 투자신탁
KO-FIN-00317,고정환율제도에 대해 자세히 알려주세요.,Magbigay ng detalye tungkol sa Fixed rate ng palitan.,고정환율제도,고정환율제도,True,해외송금·외환,,1.0,1.0,1.0,0,,0,
KO-FIN-00323,골든 크로스와 관련해 투자 전에 확인해야 할 사항이 있나요?,Mayroon bang mga bagay na dapat mong suriin bago mamuhunan tungkol sa Ang Golden Cross.?,골든 크로스,골든 크로스,True,주식,,1.0,1.0,1.0,0,,0,
KO-FIN-00326,공개/발성호가와 관련된 시장 정보를 확인하고 싶습니다.,Gusto kong suriin ang impormasyon ng merkado na nauugnay sa Ang Open Source ay.,공개/발성호가,공개/발성호가,True,금융시장·거래,,1.0,1.0,1.0,0,,40,공개/발성호가
KO-FIN-00330,공개매수와 관련된 시장 정보를 확인하고 싶습니다.,Gusto kong suriin ang impormasyon ng merkado na nauugnay sa Pampublikong pagbebenta.,공개매수,공개매수,True,금융시장·거래,금융법규·감독,1.0,1.0,1.0,0,,0,
KO-FIN-00334,공개매수설명서와 관련된 시장 정보를 확인하고 싶습니다.,Gusto kong suriin ang impormasyon ng merkado na nauugnay sa Mga pahayag ng pagbebenta..,공개매수설명서,공개매수설명서,True,금융시장·거래,,1.0,1.0,1.0,0,,40,공개매수설명서
KO-FIN-00338,공개매수신고서와 관련된 시장 정보를 확인하고 싶습니다.,Gusto kong suriin ang impormasyon ng merkado na nauugnay sa Sa pamamagitan ng pagbebenta sa publiko..,공개매수신고서,공개매수신고서,True,금융시장·거래,증권·예탁,1.0,1.0,1.0,0,,20,공개매수신고서
KO-FIN-00341,공개법인이 무엇을 의미하나요?,Ano ang ibig sabihin ng Pangkalahatang Batas?,공개법인,공개법인,True,금융시장·거래,자산운용·투자 / 증권·예탁,1.0,1.0,1.0,0,,40,공개법인
KO-FIN-00345,공개시장조작이 무엇을 의미하나요?,Ano ang ibig sabihin ng Pangkalahatang pagbebenta?,공개시장조작,공개시장조작,True,금융시장·거래,금융기관·은행 / 증권·예탁,1.0,1.0,1.0,0,,40,공개시장조작
KO-FIN-00351,공기업과 관련된 투자 정보를 확인하고 싶습니다.,Gusto kong suriin ang impormasyon ng pamumuhunan na nauugnay sa Airline.,공기업,공기업,True,자산운용·투자,,1.0,1.0,1.0,0,,20,공기업
KO-FIN-00354,공동간사회사 처리 절차를 확인하고 싶습니다.,Gusto kong suriin ang proseso ng pagproseso.,공동간사회사,공동간사회사,True,증권·예탁,기업금융·자본조달,0.0,1.0,0.0,0,공동간사회사,20,공동간사회사
KO-FIN-00360,공동대리의 적용 여부는 계약 내용과 관련 법령을 확인해야 합니다.,Dapat mong suriin ang nilalaman ng Mga kapareha at ang mga kaugnay na batas.,공동대리;계약,공동대리,True,법률·계약,,0.5,1.0,0.5,0,계약,40,공동대리;계약
KO-FIN-00361,공동지배인이 금융거래에 어떻게 적용되나요?,Paano ito nalalapat sa pananalapi?,공동지배인,공동지배인,True,금융법규·감독,,0.0,1.0,0.0,0,공동지배인,20,공동지배인
KO-FIN-00363,공동지배인 때문에 추가로 확인해야 할 사항이 있나요?,Mayroon bang karagdagang mga bagay na dapat kong suriin dahil sa Ang co-host.?,공동지배인,공동지배인,True,금융법규·감독,,1.0,1.0,1.0,0,,20,공동지배인
KO-FIN-00366,공매도와 관련된 시장 정보를 확인하고 싶습니다.,Gusto kong suriin ang impormasyon ng merkado na nauugnay sa Ang mga pampublikong alok..,공매도,공매도,True,금융시장·거래,주식,1.0,1.0,1.0,0,,0,
KO-FIN-00370,공매수와 관련된 시장 정보를 확인하고 싶습니다.,Gusto kong suriin ang impormasyon ng merkado na nauugnay sa Pangkalahatang presyo.,공매수,공매수,True,금융시장·거래,,1.0,1.0,1.0,0,,40,공매수
KO-FIN-00376,공모의 세부 조건과 절차는 거래 유형에 따라 달라질 수 있습니다.,Ang mga detalyadong kondisyon at pamamaraan ng Ang pakikipagtulungan ay maaaring mag-iiba depende sa uri ng transaksyon.,공모,공모,True,기업금융·자본조달,증권·예탁 / 자산운용·투자 / 금융법규·감독,1.0,1.0,1.0,0,,70,공모
KO-FIN-00380,공모부대서비스회사의 세부 조건과 절차는 거래 유형에 따라 달라질 수 있습니다.,Ang mga detalyadong kondisyon at pamamaraan ng Kumpanya ng Serbisyong Pampublikong ay maaaring mag-iiba depende sa uri ng transaksyon.,공모부대서비스회사,공모부대서비스회사,True,기업금융·자본조달,,1.0,1.0,1.0,0,,20,공모부대서비스회사
KO-FIN-00382,공모증자와 관련된 정보를 확인하고 싶습니다.,Gusto kong suriin ang impormasyon tungkol sa Mga saksi ng kasamaan..,공모증자,공모증자,True,주식,기업금융·자본조달 / 증권·예탁,1.0,1.0,1.0,0,,40,공모증자
KO-FIN-00388,공모채의 세부 조건과 절차는 거래 유형에 따라 달라질 수 있습니다.,Ang mga detalyadong kondisyon at pamamaraan ng Mga pantay na utang ay maaaring mag-iiba depende sa uri ng transaksyon.,공모채,공모채,True,기업금융·자본조달,채권,1.0,1.0,1.0,0,,40,공모채
KO-FIN-00389,공사채등록법이 무엇인지 설명해 주세요.,Ipaliwanag kung ano ang Ang Batas sa Pagrehistro ng Debate.,공사채등록법,공사채등록법,True,채권,,1.0,1.0,1.0,0,,20,공사채등록법
KO-FIN-00395,공사채형투자신탁에 가입하기 전에 어떤 점을 확인해야 하나요?,Ano ang dapat mong suriin bago sumali sa Ang mga tungkulin sa pamumuhunan.?,공사채형투자신탁,공사채형투자신탁,True,펀드·신탁,채권 / 자산운용·투자,1.0,1.0,1.0,0,,40,공사채형투자신탁
KO-FIN-00399,공시 때문에 추가로 확인해야 할 사항이 있나요?,Mayroon bang karagdagang mga bagay na dapat kong suriin dahil sa Ang pag-uusap?,공시,공시,True,금융법규·감독,증권·예탁 / 자산운용·투자 / 법률·계약,1.0,1.0,1.0,0,,70,공시
KO-FIN-00400,공시의 적용 범위는 관련 법령과 규정에 따라 달라질 수 있습니다.,Ang saklaw ng Ang pag-uusap ay maaaring mag-iiba depende sa mga kaugnay na batas at regulasyon.,공시,공시,True,금융법규·감독,증권·예탁 / 자산운용·투자 / 법률·계약,1.0,1.0,1.0,0,,70,공시
KO-FIN-00404,공시최고의 적용 여부는 계약 내용과 관련 법령을 확인해야 합니다.,Dapat mong suriin ang nilalaman ng Ang pinaka-publiko at ang mga kaugnay na batas.,공시최고;계약,공시최고,True,법률·계약,금융법규·감독,0.5,1.0,0.5,0,계약,40,공시최고;계약
KO-FIN-00405,공신의 원칙이 무엇인지 설명해 주세요.,Ipaliwanag kung ano ang Mga Prinsipyo ng Diyos.,공신의 원칙,공신의 원칙,True,증권·예탁,법률·계약,1.0,1.0,1.0,0,,0,
KO-FIN-00409,공인중개인이 무엇을 의미하나요?,Ano ang ibig sabihin ng Ang mga pampublikong?,공인중개인,공인중개인,True,금융시장·거래,,1.0,1.0,1.0,0,,40,공인중개인
KO-FIN-00413,공정거래법이 무엇을 의미하나요?,Ano ang ibig sabihin ng Batas ng patas na kalakalan?,공정거래법,공정거래법,True,금융시장·거래,,1.0,1.0,1.0,0,,0,
KO-FIN-00418,공정게임모형은 금융상품을 분석할 때 어떻게 사용되나요?,Paano ginagamit ang Ang patas na modelo ng laro kapag sinusuri ang mga produktong pinansyal?,공정게임모형,공정게임모형,True,금융공학·분석,,1.0,1.0,1.0,0,,0,
KO-FIN-00420,공정게임모형의 결과는 사용한 가정과 시장 데이터에 따라 달라질 수 있습니다.,Ang mga resulta ng Ang patas na modelo ng laro ay maaaring mag-iiba depende sa mga pinag-aasang data at merkado na ginamit.,공정게임모형,공정게임모형,True,금융공학·분석,,1.0,1.0,1.0,0,,0,
