sentence_id,ko_source,target_sentence,terms_used,known_term,known_term_matched,category,related_category,identifier_survival_rate,identifier_order_preserved_rate,restore_success_rate,fallback_used,lost_terms,max_suspicion_score,flagged_terms
KO-FIN-00104,개방형 리포의 적용 여부는 계약 내용과 관련 법령을 확인해야 합니다.,Kailangan mong suriin ang nilalaman ng kontrata at ang mga regulasyon na nauugnay sa paglalapat ng bukas na ulat.,,개방형 리포,False,법률·계약,,1.0,1.0,1.0,0,,0,
KO-FIN-00107,개방형 투자신탁에 가입하기 전에 어떤 점을 확인해야 하나요?,Ano ang dapat mong suriin bago sumali sa isang open-ended investment trust?,,개방형 투자신탁,False,펀드·신탁,자산운용·투자,1.0,1.0,1.0,0,,0,
KO-FIN-00111,개별결제 과정에서 문제가 발생한 것 같습니다.,Parang may problema sa proseso ng pagpapasya.,,개별결제,False,지급결제·청산,,1.0,1.0,1.0,0,,0,
KO-FIN-00114,개별경쟁매매와 관련된 시장 정보를 확인하고 싶습니다.,Gusto kong suriin ang impormasyon ng merkado na may kinalaman sa mga indibidwal na pagbebenta ng kumpetisyon.,,개별경쟁매매,False,금융시장·거래,,1.0,1.0,1.0,0,,0,
KO-FIN-00117,개시증거금이 무엇인지 쉽게 설명해 주세요.,Ipaliwanag mo sa akin kung ano ang opening fee.,,개시증거금,False,파생상품,,1.0,1.0,1.0,0,,0,
KO-FIN-00121,거래량비율이 무엇을 의미하나요?,Ano ang ibig sabihin ng volume ratio?,,거래량비율,False,금융시장·거래,,1.0,1.0,1.0,0,,0,
KO-FIN-00125,거래량회전율이 무엇을 의미하나요?,Ano ang ibig sabihin ng trading turnover rate?,,거래량회전율,False,금융시장·거래,,1.0,1.0,1.0,0,,0,
KO-FIN-00129,거래성립률이 무엇을 의미하나요?,Ano ang ibig sabihin ng mga rate ng kalakalan?,,거래성립률,False,금융시장·거래,,1.0,1.0,1.0,0,,0,
KO-FIN-00133,거래소 시장이 무엇을 의미하나요?,Ano ang ibig sabihin ng stock market?,,거래소 시장,False,금융시장·거래,,1.0,1.0,1.0,0,,0,
KO-FIN-00137,거래소 회원이 무엇을 의미하나요?,Ano ang ibig sabihin ng pagiging miyembro ng isang exchange?,,거래소 회원,False,금융시장·거래,,1.0,1.0,1.0,0,,0,
KO-FIN-00142,거래취소와 관련된 시장 정보를 확인하고 싶습니다.,Gusto kong suriin ang impormasyon ng merkado na may kinalaman sa pagbili.,,거래취소,False,금융시장·거래,지급결제·청산,1.0,1.0,1.0,0,,0,
KO-FIN-00146,건설이자와 관련된 정보를 확인하고 싶습니다.,Nais kong suriin ang impormasyon na nauugnay sa tagabuo.,,건설이자,False,주식,,1.0,1.0,1.0,0,,0,
KO-FIN-00149,겐사끼시장이 무엇을 의미하나요?,Ano ba ang ibig sabihin ng Genentech Market?,,겐사끼시장,False,금융시장·거래,,1.0,1.0,1.0,0,,0,
KO-FIN-00154,격탁매매와 관련된 시장 정보를 확인하고 싶습니다.,Gusto kong suriin ang impormasyon ng merkado na may kinalaman sa pagbebenta.,,격탁매매,False,금융시장·거래,,1.0,1.0,1.0,0,,0,
KO-FIN-00157,견양증권이 무엇인지 설명해 주세요.,Ipaliwanag ninyo kung ano ang isang pasaporte.,,견양증권,False,증권·예탁,,1.0,1.0,1.0,0,,0,
KO-FIN-00162,결산을 통해 어떤 정보를 확인할 수 있나요?,Ano ang impormasyon na makikita sa pagbabayad?,,결산,False,회계·재무,,1.0,1.0,1.0,0,,0,
KO-FIN-00164,결산은 기준 시점과 작성 기준을 함께 확인해야 합니다.,Ang pagbabayad ay dapat kumpirmahin kasama ang mga pamantayan ng oras at ang mga pamantayan ng pagsulat.,,결산,False,회계·재무,,1.0,1.0,1.0,0,,0,
KO-FIN-00168,결산보고서는 기준 시점과 작성 기준을 함께 확인해야 합니다.,Ang mga ulat ng pag-iimbak ay dapat kumpirmahin ang mga pamantayan ng oras at ang mga pamantayan ng pagsulat.,,결산보고서,False,회계·재무,,1.0,1.0,1.0,0,,0,
KO-FIN-00169,결제기구가 무엇인지 설명해 주세요.,Ipaliwanag sa akin kung ano ang sistema ng pagbabayad.,,결제기구,False,지급결제·청산,증권·예탁 / 금융시장·거래,1.0,1.0,1.0,0,,0,
KO-FIN-00173,결제기금이 무엇인지 설명해 주세요.,Ipaliwanag sa akin kung ano ang pagbabayad.,,결제기금,False,지급결제·청산,,1.0,1.0,1.0,0,,0,
KO-FIN-00177,결제대금주선제도가 무엇인지 설명해 주세요.,Ipaliwanag sa akin kung ano ang sistema ng pagbabayad.,,결제대금주선제도,False,지급결제·청산,금융기관·은행 / 증권·예탁,1.0,1.0,1.0,0,,0,
KO-FIN-00181,결제대용증이 무엇인지 설명해 주세요.,Ipaliwanag sa akin kung ano ang pagbabayad-pagbabayad.,,결제대용증,False,지급결제·청산,증권·예탁,1.0,1.0,1.0,0,,0,
KO-FIN-00185,결제리스크 관리제도가 무엇인지 설명해 주세요.,Ipaliwanag mo kung ano ang isang sistema ng pamamahala ng panganib sa pagbabayad.,,결제리스크 관리제도,False,지급결제·청산,신용·리스크 / 금융기관·은행,1.0,1.0,1.0,0,,0,
KO-FIN-00191,결제불이행거래 과정에서 문제가 발생한 것 같습니다.,Mukhang may problema sa pagbebenta.,,결제불이행거래,False,지급결제·청산,금융시장·거래,1.0,1.0,1.0,0,,0,
KO-FIN-00193,결제순서조작이 무엇인지 설명해 주세요.,Ipaliwanag sa akin kung ano ang pag-aayos ng pagbabayad.,,결제순서조작,False,지급결제·청산,,1.0,1.0,1.0,0,,0,
KO-FIN-00197,결제시한이 무엇인지 설명해 주세요.,Ipaliwanag kung ano ang deadline.,,결제시한,False,지급결제·청산,,1.0,1.0,1.0,0,,0,
KO-FIN-00205,결제위험의 비대칭성이 무엇인지 설명해 주세요.,Ipaliwanag kung ano ang asymmetry ng panganib sa pagbabayad.,,결제위험의 비대칭성,False,지급결제·청산,신용·리스크 / 금융시장·거래,1.0,1.0,1.0,0,,0,
KO-FIN-00209,결제은행제도가 무엇인지 설명해 주세요.,Ipaliwanag kung ano ang sistema ng pagbabayad.,,결제은행제도,False,지급결제·청산,금융기관·은행,1.0,1.0,1.0,0,,0,
KO-FIN-00213,결제일이 무엇인지 설명해 주세요.,Ipaliwanag kung ano ang petsa ng pagtatapos.,,결제일,False,지급결제·청산,,1.0,1.0,1.0,0,,0,
KO-FIN-00217,결제적체현상이 무엇인지 설명해 주세요.,Ipaliwanag mo sa akin kung ano ang phenomenon ng katapusang bagay.,,결제적체현상,False,지급결제·청산,,1.0,1.0,1.0,0,,0,
KO-FIN-00221,결제전 예납이 무엇을 의미하나요?,Ano ang ibig sabihin ng prepayment deposit?,,결제전 예납,False,금융시장·거래,지급결제·청산,1.0,1.0,1.0,0,,0,
KO-FIN-00225,결제후 업무처리가 무엇인지 설명해 주세요.,Ipaliwanag kung ano ang proseso ng pagbabayad.,,결제후 업무처리,False,지급결제·청산,,1.0,1.0,1.0,0,,0,
KO-FIN-00234,겸업주의에서 이용할 수 있는 금융업무는 무엇인가요?,Ano ang mga trabaho sa pananalapi na magagamit sa kooperatiba?,,겸업주의,False,금융기관·은행,,1.0,1.0,1.0,0,,0,
KO-FIN-00238,경개의 조건과 수익 구조를 확인하고 싶습니다.,Gusto kong malaman kung ano ang mga kondisyon ng pagbebenta at ang istraktura ng kita.,,경개,False,채권,증권·예탁 / 법률·계약 / 금융시장·거래,1.0,1.0,1.0,0,,0,
KO-FIN-00241,경개적 차감이 무엇인지 설명해 주세요.,Ipaliwanag sa akin kung ano ang pag-iipon.,,경개적 차감,False,채권,,1.0,1.0,1.0,0,,0,
KO-FIN-00248,경과이자를 확인할 때 시장 상황과 거래 조건을 함께 살펴보세요.,"Kapag tinitingnan mo ang mga tagapagpahiwatig, tingnan mo ang mga kondisyon ng merkado at ang mga kondisyon ng kalakalan.",,경과이자,False,금융시장·거래,,1.0,1.0,1.0,0,,0,
KO-FIN-00251,최근 경기종합지수의 변화를 확인하고 싶습니다.,Gusto kong suriin ang mga pagbabago sa pinakahuling game aggregator.,,경기종합지수,False,경제·거시금융,,1.0,1.0,1.0,0,,0,
KO-FIN-00255,최근 경상수지의 변화를 확인하고 싶습니다.,Gusto kong suriin ang mga kamakailang pagbabago sa tubig.,,경상수지,False,경제·거시금융,,1.0,1.0,1.0,0,,0,
KO-FIN-00258,경쟁매매와 관련된 시장 정보를 확인하고 싶습니다.,Gusto kong suriin ang impormasyon sa merkado na may kinalaman sa pagbebenta ng mga kakumpitensya.,,경쟁매매,False,금융시장·거래,,1.0,1.0,1.0,0,,0,
KO-FIN-00263,최근 경제통합의 변화를 확인하고 싶습니다.,Gusto kong suriin ang mga pagbabago sa modernong ekonomikal na pagsasama.,,경제통합,False,경제·거시금융,,1.0,1.0,1.0,0,,0,
KO-FIN-00264,경제통합은 다른 경제지표와 함께 해석하는 것이 좋습니다.,Ang pagkakaisa ng ekonomiya ay isang mahusay na interpretasyon kasama ang iba pang mga tagapagpahiwatig ng ekonomiya.,,경제통합,False,경제·거시금융,,1.0,1.0,1.0,0,,0,
KO-FIN-00267,최근 경제협력개발기구의 변화를 확인하고 싶습니다.,Gusto kong suriin ang mga pagbabago sa OECD kamakailan.,,경제협력개발기구,False,경제·거시금융,,1.0,1.0,1.0,0,,0,
KO-FIN-00272,계약의 적용 여부는 계약 내용과 관련 법령을 확인해야 합니다.,Dapat mong suriin kung ang isang kontrata ay naaangkop o hindi sa mga tuntunin ng kontrata.,,계약,False,법률·계약,,1.0,1.0,1.0,0,,0,
KO-FIN-00275,계약형투자신탁에 가입하기 전에 어떤 점을 확인해야 하나요?,Ano ang dapat mong suriin bago ka sumali sa isang kontrata sa pamumuhunan?,,계약형투자신탁,False,펀드·신탁,자산운용·투자 / 법률·계약,1.0,1.0,1.0,0,,0,
KO-FIN-00279,계절주와 관련해 투자 전에 확인해야 할 사항이 있나요?,Mayroon bang mga bagay na dapat mong suriin bago mag-invest tungkol sa panahon ng kapistahan?,,계절주,False,주식,,1.0,1.0,1.0,0,,0,
KO-FIN-00282,계좌대체 처리 절차를 확인하고 싶습니다.,Gusto kong suriin ang proseso ng pag-aayos ng account.,,계좌대체,False,증권·예탁,,1.0,1.0,1.0,0,,0,
KO-FIN-00285,계좌설정이 무엇인지 설명해 주세요.,Ipaliwanag sa akin kung ano ang account setting.,,계좌설정,False,증권·예탁,,1.0,1.0,1.0,0,,0,
KO-FIN-00290,고객계좌부 처리 절차를 확인하고 싶습니다.,Gusto kong suriin ang proseso ng pagproseso ng customer account.,,고객계좌부,False,증권·예탁,,1.0,1.0,1.0,0,,0,
KO-FIN-00294,고객계좌자동이전서비스 처리 절차를 확인하고 싶습니다.,Gusto kong suriin ang proseso ng pagproseso ng customer account automation.,,고객계좌자동이전서비스,False,증권·예탁,,1.0,1.0,1.0,0,,0,
KO-FIN-00298,고객예탁금 이용료 처리 절차를 확인하고 싶습니다.,Gusto kong suriin ang proseso ng pagproseso ng bayad sa customer deposit.,,고객예탁금 이용료,False,증권·예탁,,1.0,1.0,1.0,0,,0,
KO-FIN-00301,고객예탁분이 무엇인지 설명해 주세요.,Ipaliwanag mo kung ano ang customer engagement fee.,,고객예탁분,False,증권·예탁,,1.0,1.0,1.0,0,,0,
KO-FIN-00305,고객예탁증권이 무엇인지 설명해 주세요.,Ipaliwanag mo kung ano ang customer deposit certificate.,,고객예탁증권,False,증권·예탁,,1.0,1.0,1.0,0,,0,
KO-FIN-00310,고오든 모형은 금융상품을 분석할 때 어떻게 사용되나요?,Paano ginagamit ang Gowden Model sa pag-aaral ng mga produktong pinansyal?,,고오든 모형,False,금융공학·분석,,1.0,1.0,1.0,0,,0,
KO-FIN-00312,고오든 모형의 결과는 사용한 가정과 시장 데이터에 따라 달라질 수 있습니다.,Ang mga resulta ng modelo ng Gowden ay maaaring mag-iiba depende sa data ng pagtatasa at merkado na ginamit.,,고오든 모형,False,금융공학·분석,,1.0,1.0,1.0,0,,0,
KO-FIN-00315,고정형 투자신탁에 가입하기 전에 어떤 점을 확인해야 하나요?,Ano ang dapat mong suriin bago sumali sa isang fixed income trust?,,고정형 투자신탁,False,펀드·신탁,자산운용·투자,1.0,1.0,1.0,0,,0,
KO-FIN-00317,고정환율제도에 대해 자세히 알려주세요.,Ipaliwanag sa akin ang tungkol sa sistemang fixed exchange rate.,,고정환율제도,False,해외송금·외환,,1.0,1.0,1.0,0,,0,
KO-FIN-00323,골든 크로스와 관련해 투자 전에 확인해야 할 사항이 있나요?,May mga bagay ba tungkol sa Golden Cross na dapat mong suriin bago mamuhunan?,,골든 크로스,False,주식,,1.0,1.0,1.0,0,,0,
KO-FIN-00326,공개/발성호가와 관련된 시장 정보를 확인하고 싶습니다.,Gusto kong suriin ang impormasyon ng merkado na may kinalaman sa mga public/development rights.,,공개/발성호가,False,금융시장·거래,,1.0,1.0,1.0,0,,0,
KO-FIN-00330,공개매수와 관련된 시장 정보를 확인하고 싶습니다.,Gusto kong suriin ang impormasyon ng merkado na may kinalaman sa mga public auction.,,공개매수,False,금융시장·거래,금융법규·감독,1.0,1.0,1.0,0,,0,
KO-FIN-00334,공개매수설명서와 관련된 시장 정보를 확인하고 싶습니다.,Gusto kong suriin ang impormasyon ng merkado na may kinalaman sa mga public sale statement.,,공개매수설명서,False,금융시장·거래,,1.0,1.0,1.0,0,,0,
KO-FIN-00338,공개매수신고서와 관련된 시장 정보를 확인하고 싶습니다.,Gusto kong suriin ang impormasyon ng merkado na may kinalaman sa mga public auction.,,공개매수신고서,False,금융시장·거래,증권·예탁,1.0,1.0,1.0,0,,0,
KO-FIN-00341,공개법인이 무엇을 의미하나요?,Ano ang ibig sabihin ng isang publikong korporasyon?,,공개법인,False,금융시장·거래,자산운용·투자 / 증권·예탁,1.0,1.0,1.0,0,,0,
KO-FIN-00345,공개시장조작이 무엇을 의미하나요?,Ano ang ibig sabihin ng open market?,,공개시장조작,False,금융시장·거래,금융기관·은행 / 증권·예탁,1.0,1.0,1.0,0,,0,
KO-FIN-00351,공기업과 관련된 투자 정보를 확인하고 싶습니다.,Gusto kong suriin ang impormasyon tungkol sa pamumuhunan sa pampublikong negosyo.,,공기업,False,자산운용·투자,,1.0,1.0,1.0,0,,0,
KO-FIN-00354,공동간사회사 처리 절차를 확인하고 싶습니다.,Gusto kong suriin ang proseso ng pag-aayos ng panlipunan.,,공동간사회사,False,증권·예탁,기업금융·자본조달,1.0,1.0,1.0,0,,0,
KO-FIN-00360,공동대리의 적용 여부는 계약 내용과 관련 법령을 확인해야 합니다.,Dapat mong suriin ang mga nilalaman ng kontrata at ang mga batas na nauugnay kung ang mga ito ay naaangkop sa komunidad.,,공동대리,False,법률·계약,,1.0,1.0,1.0,0,,0,
KO-FIN-00361,공동지배인이 금융거래에 어떻게 적용되나요?,Paano ang mga co-sponsor ay magagamit sa pangangalakal sa pananalapi?,,공동지배인,False,금융법규·감독,,1.0,1.0,1.0,0,,0,
KO-FIN-00363,공동지배인 때문에 추가로 확인해야 할 사항이 있나요?,Mayroon bang karagdagang impormasyon na dapat mong suriin dahil sa iyong co-host?,,공동지배인,False,금융법규·감독,,1.0,1.0,1.0,0,,0,
KO-FIN-00366,공매도와 관련된 시장 정보를 확인하고 싶습니다.,Gusto kong suriin ang impormasyon ng merkado na may kinalaman sa mga alok.,,공매도,False,금융시장·거래,주식,1.0,1.0,1.0,0,,0,
KO-FIN-00370,공매수와 관련된 시장 정보를 확인하고 싶습니다.,Gusto kong suriin ang impormasyon ng merkado na may kinalaman sa auction.,,공매수,False,금융시장·거래,,1.0,1.0,1.0,0,,0,
KO-FIN-00376,공모의 세부 조건과 절차는 거래 유형에 따라 달라질 수 있습니다.,Ang mga detalyadong kondisyon at pamamaraan ng pakikipagtulungan ay maaaring mag-iiba depende sa uri ng transaksyon.,,공모,False,기업금융·자본조달,증권·예탁 / 자산운용·투자 / 금융법규·감독,1.0,1.0,1.0,0,,0,
KO-FIN-00380,공모부대서비스회사의 세부 조건과 절차는 거래 유형에 따라 달라질 수 있습니다.,Ang mga detalyadong kundisyon at pamamaraan ng mga kumpanya ng serbisyo sa publiko ay maaaring mag-iiba depende sa uri ng transaksyon.,,공모부대서비스회사,False,기업금융·자본조달,,1.0,1.0,1.0,0,,0,
KO-FIN-00382,공모증자와 관련된 정보를 확인하고 싶습니다.,Gusto kong suriin ang impormasyon tungkol sa mga kasamahan.,,공모증자,False,주식,기업금융·자본조달 / 증권·예탁,1.0,1.0,1.0,0,,0,
KO-FIN-00388,공모채의 세부 조건과 절차는 거래 유형에 따라 달라질 수 있습니다.,Ang mga detalyadong kondisyon at pamamaraan para sa pagbubuklod ay maaaring mag-iiba depende sa uri ng transaksyon.,,공모채,False,기업금융·자본조달,채권,1.0,1.0,1.0,0,,0,
KO-FIN-00389,공사채등록법이 무엇인지 설명해 주세요.,Ipaliwanag kung ano ang Batas sa Pagpaparehistro ng Pampublikong Obligasyon.,공사채등록법,공사채등록법,True,채권,,1.0,1.0,1.0,0,,20,공사채등록법
KO-FIN-00395,공사채형투자신탁에 가입하기 전에 어떤 점을 확인해야 하나요?,Ano ang dapat mong suriin bago ka sumali sa isang corporate debt investment trust?,,공사채형투자신탁,False,펀드·신탁,채권 / 자산운용·투자,1.0,1.0,1.0,0,,0,
KO-FIN-00399,공시 때문에 추가로 확인해야 할 사항이 있나요?,Mayroon bang karagdagang impormasyon na kailangan kong suriin dahil sa publicity?,,공시,False,금융법규·감독,증권·예탁 / 자산운용·투자 / 법률·계약,1.0,1.0,1.0,0,,0,
KO-FIN-00400,공시의 적용 범위는 관련 법령과 규정에 따라 달라질 수 있습니다.,Ang saklaw ng pampublikong pagpapahayag ay maaaring mag-iiba depende sa mga kaugnay na batas at regulasyon.,,공시,False,금융법규·감독,증권·예탁 / 자산운용·투자 / 법률·계약,1.0,1.0,1.0,0,,0,
KO-FIN-00404,공시최고의 적용 여부는 계약 내용과 관련 법령을 확인해야 합니다.,Ang pinakamainam na pag-aaplay sa publiko ay ang pagtingin sa nilalaman ng kontrata at sa mga batas na nauugnay dito.,,공시최고,False,법률·계약,금융법규·감독,1.0,1.0,1.0,0,,0,
KO-FIN-00405,공신의 원칙이 무엇인지 설명해 주세요.,Ipaliwanag sa akin kung ano ang prinsipyo ng diyosa.,,공신의 원칙,False,증권·예탁,법률·계약,1.0,1.0,1.0,0,,0,
KO-FIN-00409,공인중개인이 무엇을 의미하나요?,Ano ang ibig sabihin ng public relations?,,공인중개인,False,금융시장·거래,,1.0,1.0,1.0,0,,0,
KO-FIN-00413,공정거래법이 무엇을 의미하나요?,Ano ang ibig sabihin ng batas ng patas na kalakalan?,,공정거래법,False,금융시장·거래,,1.0,1.0,1.0,0,,0,
KO-FIN-00418,공정게임모형은 금융상품을 분석할 때 어떻게 사용되나요?,Paano ginagamit ang modelo ng patas na laro sa pag-aaral ng mga produktong pinansyal?,,공정게임모형,False,금융공학·분석,,1.0,1.0,1.0,0,,0,
KO-FIN-00420,공정게임모형의 결과는 사용한 가정과 시장 데이터에 따라 달라질 수 있습니다.,Ang mga resulta ng modelo ng patas na laro ay maaaring mag-iiba depende sa mga pagtatasa at data ng merkado na ginamit.,,공정게임모형,False,금융공학·분석,,1.0,1.0,1.0,0,,0,
KO-FIN-00424,공정할인율과 관련된 세부 업무는 해당 기관의 안내를 확인해 주세요.,"Para sa mga detalyadong gawain na may kaugnayan sa patas na rate, mangyaring suriin ang mga tagubilin ng nasabing ahensya.",,공정할인율,False,금융기관·은행,,1.0,1.0,1.0,0,,0,
KO-FIN-00426,공채의 조건과 수익 구조를 확인하고 싶습니다.,Gusto kong malaman ang kondisyon ng utang at ang istraktura ng kita.,,공채,False,채권,,1.0,1.0,1.0,0,,0,
KO-FIN-00430,관계회사와 관련된 정보를 확인하고 싶습니다.,Nais kong suriin ang impormasyon na nauugnay sa kumpanya.,,관계회사,False,주식,,1.0,1.0,1.0,0,,0,
KO-FIN-00433,관리대상종목이 무엇을 의미하나요?,Ano ang ibig sabihin ng mga species na pinamamahalaan?,,관리대상종목,False,금융시장·거래,주식,1.0,1.0,1.0,0,,0,
KO-FIN-00439,최근 관세 및 무역에 관한 일반협정의 변화를 확인하고 싶습니다.,Gusto kong suriin ang mga kamakailang pagbabago sa General Agreement on Tariffs and Trade.,,관세 및 무역에 관한 일반협정,False,경제·거시금융,,1.0,1.0,1.0,0,,0,
KO-FIN-00440,관세 및 무역에 관한 일반협정은 다른 경제지표와 함께 해석하는 것이 좋습니다.,Ang pangkalahatang kasunduan tungkol sa mga taripa at kalakalan ay mas mahusay na ipaliwanag kasama ang iba pang mga tagapagpahiwatig ng ekonomiya.,,관세 및 무역에 관한 일반협정,False,경제·거시금융,,1.0,1.0,1.0,0,,0,
KO-FIN-00441,관할권이 금융거래에서 무엇을 의미하나요?,Ano ang kahulugan ng hurisdiksyon sa pananalapi?,,관할권,False,법률·계약,,1.0,1.0,1.0,0,,0,
KO-FIN-00446,교차담보금제도 처리 절차를 확인하고 싶습니다.,Gusto kong suriin ang mga pamamaraan sa pagproseso ng cross-border deposit.,,교차담보금제도,False,증권·예탁,자산운용·투자,1.0,1.0,1.0,0,,0,
KO-FIN-00451,교차증거금제도 거래에는 어떤 위험이 있나요?,Ano ang mga panganib ng cross-examination?,,교차증거금제도,False,파생상품,,1.0,1.0,1.0,0,,0,
KO-FIN-00453,교차헤징이 무엇을 의미하나요?,Ano ang ibig sabihin ng cross hedging?,,교차헤징,False,금융시장·거래,,1.0,1.0,1.0,0,,0,
KO-FIN-00458,교체발행을 이용하려면 어떤 조건이 필요한가요?,Ano ang mga kundisyon na kailangan upang magamit ang pagpapalitan?,,교체발행,False,기업금융·자본조달,주식,1.0,1.0,1.0,0,,0,
