sentence_id,ko_source,target_sentence,terms_used,known_term,known_term_matched,category,related_category,identifier_survival_rate,identifier_order_preserved_rate,restore_success_rate,fallback_used,lost_terms,max_suspicion_score,flagged_terms
KO-FIN-00312,고오든 모형의 결과는 사용한 가정과 시장 데이터에 따라 달라질 수 있습니다.,Kết quả của Mô hình Gordon có thể thay đổi tùy thuộc vào các giả định và dữ liệu thị trường được sử dụng.,고오든 모형,고오든 모형,True,금융공학·분석,,1.0,1.0,1.0,0,,0,
KO-FIN-00315,고정형 투자신탁에 가입하기 전에 어떤 점을 확인해야 하나요?,"Trước khi đăng ký Quỹ đầu tư cố định, tôi cần kiểm tra những điều gì?",고정형 투자신탁,고정형 투자신탁,True,펀드·신탁,자산운용·투자,1.0,1.0,1.0,0,,0,
KO-FIN-00317,고정환율제도에 대해 자세히 알려주세요.,Xin vui lòng cho biết thêm thông tin chi tiết về Chế độ tỷ giá hối đoái cố định.,고정환율제도,고정환율제도,True,해외송금·외환,,1.0,1.0,1.0,0,,0,
KO-FIN-00323,골든 크로스와 관련해 투자 전에 확인해야 할 사항이 있나요?,Có điều gì cần kiểm tra trước khi đầu tư liên quan đến Golden Cross không?,골든 크로스,골든 크로스,True,주식,,1.0,1.0,1.0,0,,0,
KO-FIN-00326,공개/발성호가와 관련된 시장 정보를 확인하고 싶습니다.,Tôi muốn xem thông tin thị trường liên quan đến Công khai/Phát thanh.,공개/발성호가,공개/발성호가,True,금융시장·거래,,1.0,1.0,1.0,0,,0,
KO-FIN-00330,공개매수와 관련된 시장 정보를 확인하고 싶습니다.,Tôi muốn xem thông tin thị trường liên quan đến Chương trình mua lại cổ phiếu công khai.,공개매수,공개매수,True,금융시장·거래,금융법규·감독,1.0,1.0,1.0,0,,30,공개매수
KO-FIN-00334,공개매수설명서와 관련된 시장 정보를 확인하고 싶습니다.,Tôi muốn kiểm tra thông tin thị trường liên quan đến Tài liệu giải thích về đợt mua lại công khai.,공개매수설명서,공개매수설명서,True,금융시장·거래,,1.0,1.0,1.0,0,,0,
KO-FIN-00338,공개매수신고서와 관련된 시장 정보를 확인하고 싶습니다.,Tôi muốn xem thông tin thị trường liên quan đến Thông báo chào mua công khai.,공개매수신고서,공개매수신고서,True,금융시장·거래,증권·예탁,1.0,1.0,1.0,0,,20,공개매수신고서
KO-FIN-00341,공개법인이 무엇을 의미하나요?,Tổ chức công có nghĩa là gì?,공개법인,공개법인,True,금융시장·거래,자산운용·투자 / 증권·예탁,1.0,1.0,1.0,0,,40,공개법인
KO-FIN-00345,공개시장조작이 무엇을 의미하나요?,Các hoạt động can thiệp thị trường mở có nghĩa là gì?,공개시장조작,공개시장조작,True,금융시장·거래,금융기관·은행 / 증권·예탁,1.0,1.0,1.0,0,,40,공개시장조작
KO-FIN-00351,공기업과 관련된 투자 정보를 확인하고 싶습니다.,Tôi muốn xem thông tin đầu tư liên quan đến Doanh nghiệp nhà nước.,공기업,공기업,True,자산운용·투자,,1.0,1.0,1.0,0,,0,
KO-FIN-00354,공동간사회사 처리 절차를 확인하고 싶습니다.,Tôi muốn tìm hiểu về quy trình xử lý Công ty đồng tổ chức.,공동간사회사,공동간사회사,True,증권·예탁,기업금융·자본조달,1.0,1.0,1.0,0,,0,
KO-FIN-00360,공동대리의 적용 여부는 계약 내용과 관련 법령을 확인해야 합니다.,"Để xác định liệu Đại diện chung có được áp dụng hay không, cần phải kiểm tra nội dung của Hợp đồng và các văn bản pháp luật liên quan.",공동대리;계약,공동대리,True,법률·계약,,1.0,1.0,1.0,0,,30,계약
KO-FIN-00361,공동지배인이 금융거래에 어떻게 적용되나요?,Người đồng quản lý được áp dụng như thế nào trong giao dịch tài chính này?,공동지배인,공동지배인,True,금융법규·감독,,1.0,1.0,1.0,0,,20,공동지배인
KO-FIN-00363,공동지배인 때문에 추가로 확인해야 할 사항이 있나요?,Có vấn đề nào cần kiểm tra thêm do Người đồng quản lý không?,공동지배인,공동지배인,True,금융법규·감독,,1.0,1.0,1.0,0,,20,공동지배인
KO-FIN-00366,공매도와 관련된 시장 정보를 확인하고 싶습니다.,Tôi muốn xem thông tin thị trường liên quan đến Bán khống.,공매도,공매도,True,금융시장·거래,주식,1.0,1.0,1.0,0,,40,공매도
KO-FIN-00370,공매수와 관련된 시장 정보를 확인하고 싶습니다.,Tôi muốn xem thông tin thị trường liên quan đến Mua khống.,공매수,공매수,True,금융시장·거래,,1.0,1.0,1.0,0,,40,공매수
KO-FIN-00376,공모의 세부 조건과 절차는 거래 유형에 따라 달라질 수 있습니다.,Các điều kiện và thủ tục chi tiết của Cuộc thi có thể thay đổi tùy theo loại giao dịch.,공모,공모,True,기업금융·자본조달,증권·예탁 / 자산운용·투자 / 금융법규·감독,1.0,1.0,1.0,0,,70,공모
KO-FIN-00380,공모부대서비스회사의 세부 조건과 절차는 거래 유형에 따라 달라질 수 있습니다.,Các điều kiện và thủ tục chi tiết của Công ty cung cấp dịch vụ hỗ trợ cho các đơn vị tham gia đấu thầu có thể thay đổi tùy theo loại giao dịch.,공모부대서비스회사,공모부대서비스회사,True,기업금융·자본조달,,1.0,1.0,1.0,0,,20,공모부대서비스회사
KO-FIN-00382,공모증자와 관련된 정보를 확인하고 싶습니다.,Tôi muốn tra cứu thông tin liên quan đến Phát hành cổ phiếu ra công chúng.,공모증자,공모증자,True,주식,기업금융·자본조달 / 증권·예탁,1.0,1.0,1.0,0,,40,공모증자
KO-FIN-00388,공모채의 세부 조건과 절차는 거래 유형에 따라 달라질 수 있습니다.,Các điều kiện và thủ tục chi tiết của Trái phiếu phát hành công khai có thể thay đổi tùy theo loại giao dịch.,공모채,공모채,True,기업금융·자본조달,채권,1.0,1.0,1.0,0,,20,공모채
KO-FIN-00389,공사채등록법이 무엇인지 설명해 주세요.,Vui lòng giải thích Luật Đăng ký Trái phiếu Công ty là gì.,공사채등록법,공사채등록법,True,채권,,1.0,1.0,1.0,0,,0,
KO-FIN-00395,공사채형투자신탁에 가입하기 전에 어떤 점을 확인해야 하나요?,"Trước khi đăng ký Quỹ đầu tư trái phiếu doanh nghiệp, tôi cần kiểm tra những điều gì?",공사채형투자신탁,공사채형투자신탁,True,펀드·신탁,채권 / 자산운용·투자,1.0,1.0,1.0,0,,20,공사채형투자신탁
KO-FIN-00399,공시 때문에 추가로 확인해야 할 사항이 있나요?,Có vấn đề nào cần kiểm tra thêm liên quan đến Thông báo không?,공시,공시,True,금융법규·감독,증권·예탁 / 자산운용·투자 / 법률·계약,1.0,1.0,1.0,0,,70,공시
KO-FIN-00400,공시의 적용 범위는 관련 법령과 규정에 따라 달라질 수 있습니다.,Phạm vi áp dụng của Thông báo có thể thay đổi tùy theo các văn bản pháp luật và quy định liên quan.,공시,공시,True,금융법규·감독,증권·예탁 / 자산운용·투자 / 법률·계약,1.0,1.0,1.0,0,,70,공시
KO-FIN-00404,공시최고의 적용 여부는 계약 내용과 관련 법령을 확인해야 합니다.,"Để xác định liệu Thông báo chính thức có được áp dụng hay không, cần phải kiểm tra nội dung của Hợp đồng và các văn bản pháp luật liên quan.",공시최고;계약,공시최고,True,법률·계약,금융법규·감독,1.0,1.0,1.0,0,,40,공시최고;계약
KO-FIN-00405,공신의 원칙이 무엇인지 설명해 주세요.,Vui lòng giải thích Nguyên tắc công thần là gì.,공신의 원칙,공신의 원칙,True,증권·예탁,법률·계약,1.0,1.0,1.0,0,,0,
KO-FIN-00409,공인중개인이 무엇을 의미하나요?,Môi giới bất động sản được cấp phép có nghĩa là gì?,공인중개인,공인중개인,True,금융시장·거래,,1.0,1.0,1.0,0,,20,공인중개인
KO-FIN-00413,공정거래법이 무엇을 의미하나요?,Luật Cạnh tranh Công bằng có nghĩa là gì?,공정거래법,공정거래법,True,금융시장·거래,,1.0,1.0,1.0,0,,0,
KO-FIN-00418,공정게임모형은 금융상품을 분석할 때 어떻게 사용되나요?,Mô hình trò chơi công bằng được sử dụng như thế nào trong quá trình phân tích các sản phẩm tài chính?,공정게임모형,공정게임모형,True,금융공학·분석,,1.0,1.0,1.0,0,,0,
KO-FIN-00420,공정게임모형의 결과는 사용한 가정과 시장 데이터에 따라 달라질 수 있습니다.,Kết quả của Mô hình trò chơi công bằng có thể thay đổi tùy thuộc vào các giả định và dữ liệu thị trường được sử dụng.,공정게임모형,공정게임모형,True,금융공학·분석,,1.0,1.0,1.0,0,,0,
KO-FIN-00424,공정할인율과 관련된 세부 업무는 해당 기관의 안내를 확인해 주세요.,Vui lòng tham khảo hướng dẫn của cơ quan có liên quan để biết chi tiết về công việc liên quan đến Tỷ lệ chiết khấu công bằng.,공정할인율,공정할인율,True,금융기관·은행,,1.0,1.0,1.0,0,,0,
