sentence_id,ko_source,target_sentence,terms_used,known_term,known_term_matched,category,related_category,identifier_survival_rate,identifier_order_preserved_rate,restore_success_rate,fallback_used,lost_terms,max_suspicion_score,flagged_terms
KO-FIN-01361,발기인이 무엇인지 설명해 주세요.,တည်ထောင်သူ ဆိုတာ ဘာလဲဆိုတာ ရှင်းပြပေးပါဦး။,발기인,발기인,True,주식,,1.0,1.0,1.0,0,,40,발기인
KO-FIN-01561,부실채권 정리기금이 무엇인지 설명해 주세요.,ချေးငွေချေးငွေဆိုတာ ဘာလဲဆိုတာ ရှင်းပြပေးပါဦး။,,부실채권 정리기금,False,채권,,1.0,1.0,1.0,0,,0,
KO-FIN-01819,상환과 관련된 투자 정보를 확인하고 싶습니다.,ပြန်ဆပ်မှုဆိုင်ရာ ရင်းနှီးမြှုပ်နှံမှု အချက်အလက်တွေကို စစ်ဆေးချင်ပါတယ်။,,상환,False,자산운용·투자,,1.0,1.0,1.0,0,,0,
KO-FIN-02105,신주인수권증권이 무엇인지 설명해 주세요.,အစုရှယ်ယာဝယ်ယူခွင့်လက်မှတ် ဆိုတာ ဘာလဲဆိုတာ ရှင်းပြပေးပါဦး။,신주인수권증권,신주인수권증권,True,증권·예탁,주식 / 기업금융·자본조달,1.0,1.0,1.0,0,,20,신주인수권증권
KO-FIN-02199,쌍방연계방식과 관련된 내용을 확인하고 싶습니다.,နှစ်ဖက်ဆက်သွယ်မှုနည်းလမ်း နဲ့ ပတ်သက်တဲ့ အကြောင်းအရာတွေကို စစ်ဆေးချင်ပါတယ်။,쌍방연계방식,쌍방연계방식,True,기타 금융일반,,1.0,1.0,1.0,0,,50,쌍방연계방식
KO-FIN-02200,쌍방연계방식의 정확한 의미는 해당 금융거래의 맥락과 함께 확인해야 합니다.,နှစ်ဖက်ဆက်သွယ်မှုနည်းလမ်း ရဲ့ တိကျတဲ့ အဓိပ္ပါယ်ကို ငွေကြေး ကုန်သွယ်မှု အခြေအနေနဲ့အတူ စစ်ဆေးဖို့လိုပါတယ်။,쌍방연계방식,쌍방연계방식,True,기타 금융일반,,1.0,1.0,1.0,0,,50,쌍방연계방식
KO-FIN-02254,역금리와 관련된 거래 조건을 확인하고 싶습니다.,အနုတ်အတိုးနှုန်း နဲ့ ပတ်သက်တဲ့ ကုန်သွယ်မှု စည်းမျဉ်းတွေကို စစ်ဆေးချင်ပါတယ်။,역금리,역금리,True,국제금융,,1.0,1.0,1.0,0,,50,역금리
KO-FIN-02295,연속결제 과정에서 문제가 발생한 것 같습니다.,အဆက်မပြတ်ပေးချေမှု လုပ်နေတုန်းမှာ ပြဿနာတစ်ခု ဖြစ်နေပုံရတယ်။,연속결제,연속결제,True,지급결제·청산,금융시장·거래,1.0,1.0,1.0,0,,20,연속결제
KO-FIN-02458,원본위험이 금융거래에 어떤 영향을 주나요?,ဒါက ငွေကြေး ကုန်သွယ်မှုအပေါ် ဘယ်လို သက်ရောက်မှုရှိလဲ။,원본위험,원본위험,True,신용·리스크,금융시장·거래 / 지급결제·청산,0.0,1.0,0.0,0,원본위험,20,원본위험
KO-FIN-02460,원본위험은 거래 조건이나 이용 가능 여부에 영향을 줄 수 있습니다.,မူလအန္တရာယ် ဟာ ကုန်သွယ်မှု အခြေအနေတွေ (သို့) သုံးစွဲမှုအပေါ် သက်ရောက်မှုရှိနိုင်ပါတယ်။,원본위험,원본위험,True,신용·리스크,금융시장·거래 / 지급결제·청산,1.0,1.0,1.0,0,,20,원본위험
KO-FIN-02765,일반담보물이 무엇인지 설명해 주세요.,အထွေထွေ အာမခံပစ္စည်း ဆိုတာ ဘာလဲဆိုတာ ရှင်းပြပေးပါဦး။,일반담보물,일반담보물,True,증권·예탁,,1.0,1.0,1.0,0,,20,일반담보물
KO-FIN-03037,정시상환이 무엇인지 설명해 주세요.,အချိန်မီ ပြန်လည်ပေးချေမှု ဆိုတာ ဘာလဲဆိုတာ ရှင်းပြပေးပါဦး။,정시상환,정시상환,True,채권,,1.0,1.0,1.0,0,,50,정시상환
KO-FIN-03178,주주와 관련된 정보를 확인하고 싶습니다.,ရှယ်ယာရှင် နဲ့ ပတ်သက်တဲ့ အချက်အလက်တွေကို စစ်ဆေးချင်ပါတယ်။,주주,주주,True,주식,,1.0,1.0,1.0,0,,30,주주
KO-FIN-03262,증권거래세와 관련된 시장 정보를 확인하고 싶습니다.,စတော့အခွန်နဲ့ ပတ်သက်တဲ့ စျေးကွက် အချက်အလက်တွေကို ကြည့်ချင်တယ်။,,증권거래세,False,금융시장·거래,증권·예탁,1.0,1.0,1.0,0,,0,
KO-FIN-03451,차감결제 과정에서 문제가 발생한 것 같습니다.,အကြွေးချုပ်ငွေပေးချေမှု လုပ်နေတုန်းမှာ ပြဿနာတစ်ခု ဖြစ်နေပုံရတယ်။,차감결제,차감결제,True,지급결제·청산,금융시장·거래,1.0,1.0,1.0,0,,40,차감결제
KO-FIN-03567,채무불이행위험을 줄이려면 어떤 점을 확인해야 하나요?,ချေးငွေချေမှု အန္တရာယ်ကို လျှော့ချဖို့ ဘယ်အချက်တွေကို စစ်ဆေးသင့်လဲ။,,채무불이행위험,False,신용·리스크,,1.0,1.0,1.0,0,,0,
KO-FIN-03568,채무불이행위험은 거래 조건이나 이용 가능 여부에 영향을 줄 수 있습니다.,အကြွေးချေမှု အရဲစွန့်မှုက ငွေပေးချေမှု အခြေအနေတွေ (သို့) သုံးစွဲမှုအပေါ် သက်ရောက်မှုရှိနိုင်တယ်။,,채무불이행위험,False,신용·리스크,,1.0,1.0,1.0,0,,0,
KO-FIN-04026,할인발행을 이용하려면 어떤 조건이 필요한가요?,လျှော့စျေးထုတ်လုပ်မှုကို သုံးဖို့ ဘယ်အခြေအနေတွေ လိုအပ်လဲ။,,할인발행,False,기업금융·자본조달,채권,1.0,1.0,1.0,0,,0,
KO-FIN-04027,할인발행과 관련된 비용과 절차를 확인하고 싶습니다.,စျေးနှုန်းလျှော့ချခြင်းနဲ့ ပတ်သက်တဲ့ ကုန်ကျစရိတ်နဲ့ လုပ်ထုံးလုပ်နည်းတွေကို သိချင်ပါတယ်။,,할인발행,False,기업금융·자본조달,채권,1.0,1.0,1.0,0,,0,
KO-FIN-04098,현물출자와 관련된 정보를 확인하고 싶습니다.,အကြွေးမဲ့ပေးအပ်မှု နဲ့ ပတ်သက်တဲ့ အချက်အလက်တွေကို စစ်ဆေးချင်ပါတယ်။,현물출자,현물출자,True,주식,,1.0,1.0,1.0,0,,40,현물출자
KO-FIN-04131,혼합주와 관련해 투자 전에 확인해야 할 사항이 있나요?,ပေါင်းစပ် အစုရှယ်ယာ နဲ့ ပတ်သက်ပြီး ရင်းနှီးမြှုပ်နှံမှု မလုပ်ခင် စစ်ဆေးသင့်တဲ့ အချက်တွေရှိလား။,혼합주,혼합주,True,주식,,1.0,1.0,1.0,0,,40,혼합주
